"totty","PO312024111253643","create order",\N,"2","200000","PANUL SYRAH WINE","PT Makmur Bersama Intimas","400000","2024-02-28 11:12:53"
"totty","PO312024111253643","create order",\N,"2","200000","PANUL CHARDONNAY WINE","PT Makmur Bersama Intimas","400000","2024-02-28 11:12:53"
"totty","PO312024111253643","create order",\N,"2","200000","PANUL SAUVIGNON BLANC WINE","PT Makmur Bersama Intimas","400000","2024-02-28 11:12:53"
"Dewi","PO312024111624984","create order",\N,"84","145000","DOME PLATINUM VODKA 700 ML","Lombok","12180000","2024-02-28 11:16:24"
"Dewi","PO312024111624984","create order",\N,"24","145000","DOME PLATINUM GIN 700 ML","Lombok","3480000","2024-02-28 11:16:24"
"Dewi","PO312024111624984","create order",\N,"12","145000","DOME PLATINUM WHISKY 700  ML","Lombok","1740000","2024-02-28 11:16:24"
"totty","PO312024112217524","create order",\N,"24","250000","PIANEROSSE PRIMITIVO DI MANDURIA DOC","PT Makmur Bersama Intimas","6000000","2024-02-28 11:22:17"
"albert","PO312024134219977","create order",\N,"24","45883","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Batam","1101192","2024-02-28 13:42:19"
"albert","PO312024134219977","create order",\N,"24","64000","DOME PLATINUM WHISKY 330 ML","Batam","1536000","2024-02-28 13:42:19"
"kantor","PO312024134636868","create order",\N,"60","66000"," 7 DAYS 360 ML","Bandung","3960000","2024-02-28 13:46:36"
"kantor","PO312024134636868","create order",\N,"140","66000","7 DAYS LYCHEE 360 ML","Bandung","9240000","2024-02-28 13:46:36"
"kantor","PO312024134636868","create order",\N,"60","230000","DOME PLATINUM VODKA 700 ML","Bandung","13800000","2024-02-28 13:46:36"
"albert","PO312024135853648","create order",\N,"24","77000","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Batam","1848000","2024-02-28 13:58:53"
"Hommi","PO31202414152717","create order","JMB-2402069","10","57500"," 7 DAYS 360 ML","Jambi","575000","2024-02-28 14:15:02"
"albert","PO31202415515740","create order",\N,"26","45833","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Batam","1191658","2024-02-28 15:51:57"
"albert","PO31202415515740","create order",\N,"27","64000","DOME PLATINUM WHISKY 330 ML","Batam","1728000","2024-02-28 15:51:57"
"salespercobaan","PO312024164254354","create order",\N,"720","58334","ARJUNA KENCANA 650 ML 19,8%","Surabaya","42000480","2024-02-28 16:42:54"
"salespercobaan","PO312024165350314","create order",\N,"360","54167","DOME PLATINUM VODKA 330 ML TUTUP  MERAH","Surabaya","19500120","2024-02-28 16:53:50"
"salespercobaan","PO312024165350314","create order",\N,"360","54167","DOME PLATINUM WHISKY 330 ML TUTUP MERAH","Surabaya","19500120","2024-02-28 16:53:50"
"leo","PO312024165825768","create order",\N,"240","60000","ARJUNA KENCANA 650 ML 19,8%","Surabaya","14400000","2024-02-28 16:58:25"
"leo","PO31202417415723","create order",\N,"540","60000","ARJUNA KENCANA 650 ML 19,8%","Surabaya","32400000","2024-02-28 17:04:15"
"leo","PO31202417415723","create order",\N,"540","60000","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Surabaya","32400000","2024-02-28 17:04:15"
"leo","PO31202417415723","create order",\N,"1","66600","DOME PLATINUM WHISKY 330 ML TUTUP MERAH","Surabaya","66600","2024-02-28 17:04:15"
"leo","PO31202419416107","create order",\N,"24","66666","DOME PLATINUM VODKA 330 ML TUTUP  MERAH","Surabaya","1599984","2024-02-28 19:04:16"
"albert","PO4120248545098","create order",\N,"14","125000","DOME PLATINUM WHISKY 700  ML","Batam","1750000","2024-02-29 08:54:50"
"albert","PO4120248545098","create order",\N,"27","64000","DOME PLATINUM WHISKY 330 ML","Batam","1728000","2024-02-29 08:54:50"
"albert","PO4120248545098","create order",\N,"27","64000","DOME PLATINUM VODKA 330 ML","Batam","1728000","2024-02-29 08:54:50"
"albert","PO4120248545098","create order",\N,"27","64000","DOME PLATINUM GIN 330 ML","Batam","1728000","2024-02-29 08:54:50"
"albert","PO4120248545098","create order",\N,"28","29500","TOPI KOBOI VODKA 330 ML","Batam","826000","2024-02-29 08:54:50"
"albert","PO4120248545098","create order",\N,"28","29500","TOPI KOBOI WHISKY 330 ML","Batam","826000","2024-02-29 08:54:50"
"albert","PO4120248545098","create order",\N,"14","45833","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Batam","641662","2024-02-29 08:54:50"
"albert","PO41202485733347","create order",\N,"2","141241","HELBING LIQUEUR 700 ML","Batam","282482","2024-02-29 08:57:33"
"saleshadi","PO41202491954696","create order",\N,"12","50000","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Medan","600000","2024-02-29 09:19:54"
"saleshadi","PO4120249303484","create order",\N,"20","40000","7 DAYS LYCHEE 360 ML","Medan","800000","2024-02-29 09:30:03"
"Ida bagus raka","PO412024101658866","create order",\N,"3","60000","ARJUNA KENCANA 650 ML 19,8%","Lombok","180000","2024-02-29 10:16:58"
"Ida bagus raka","PO412024101658866","create order",\N,"3","60000","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Lombok","180000","2024-02-29 10:16:58"
"Ida bagus raka","PO412024102025253","create order","2402100","3","60000","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Lombok","180000","2024-02-29 10:20:25"
"Ida bagus raka","PO412024102025253","create order","2402100","3","60000","ARJUNA KENCANA 650 ML 19,8%","Lombok","180000","2024-02-29 10:20:25"
"saleshadi","PO412024102230511","create order",\N,"40","37500","7 DAYS LYCHEE 360 ML","Medan","1500000","2024-02-29 10:22:30"
"saleshadi","PO412024102230511","create order",\N,"108","44445","ARJUNA KENCANA 650 ML 19,8%","Medan","4800060","2024-02-29 10:22:30"
"Ida bagus raka","PO412024104137352","create order","2402101","6","60000","ARJUNA KENCANA 650 ML 19,8%","Lombok","360000","2024-02-29 10:41:37"
"kantor","PO412024113013416","create order",\N,"100","60000","7 DAYS LYCHEE 360 ML","Bandung","6000000","2024-02-29 11:30:13"
"kantor","PO412024113013416","create order",\N,"100","60000","7 DAYS BLACKCURRANT 15% 360 ML","Bandung","6000000","2024-02-29 11:30:13"
"albert","PO412024131753154","create order",\N,"12","45833","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Batam","549996","2024-02-29 13:17:53"
"Hilman setia permana ","PO41202413409107","create order",\N,"240","58300","DOME PLATINUM WHISKY 330 ML","Bandung","13992000","2024-02-29 13:40:09"
"Ferry ","PO4120241435881","create order",\N,"13","155000","DOME PLATINUM GIN 250 ML","JAKARTA UTARA","2015000","2024-02-29 14:03:58"
"Ferry ","PO4120241435881","create order",\N,"12","155000","DOME PLATINUM GIN 330 ML","JAKARTA UTARA","1860000","2024-02-29 14:03:58"
"Asanova","PO41202414411314","create order",\N,"7","440000","DON ROCKET TEQUILA REPOSADO 700 ML","JAKARTA UTARA","3080000","2024-02-29 14:04:11"
"Gita Diana ","PO412024141032193","create order",\N,"15","352000","DON ROCKET TEQUILA REPOSADO 700 ML","JAKARTA UTARA","5280000","2024-02-29 14:10:32"
"Asanova","PO412024141147137","create order",\N,"6","400000","JAMESON WHISKEY 750 ML","JAKARTA UTARA","2400000","2024-02-29 14:11:47"
"Gita Diana ","PO412024141932664","create order",\N,"15","352000","DON ROCKET TEQUILA REPOSADO 700 ML","JAKARTA UTARA","5280000","2024-02-29 14:19:32"
"Asanova","PO412024141945677","create order",\N,"36","114667","KAISERDOM KELLERBIER 1000 ML","JAKARTA UTARA","4128012","2024-02-29 14:19:45"
"Asanova","PO412024141945677","create order",\N,"72","30833","SAIGON BEER SPECIAL CAN","JAKARTA UTARA","2219976","2024-02-29 14:19:45"
"Ferry ","PO41202414234978","create order",\N,"26","154166","DOME PLATINUM GIN 700 ML","JAKARTA UTARA","4008316","2024-02-29 14:23:04"
"Ferry ","PO41202414234978","create order",\N,"26","154166","DOME PLATINUM GIN 700 ML (KUNING)","JAKARTA UTARA","4008316","2024-02-29 14:23:04"
"Hilman setia permana ","PO41202414272494","create order",\N,"240","58334","DOME PLATINUM WHISKY 330 ML","Bandung","14000160","2024-02-29 14:27:24"
"Gita Diana ","PO412024142739927","create order",\N,"14","122800","DOME PLATINUM GIN 700 ML","JAKARTA UTARA","1719200","2024-02-29 14:27:39"
"Gita Diana ","PO412024143649536","create order",\N,"15","352000","DON ROCKET TEQUILA REPOSADO 700 ML","JAKARTA UTARA","5280000","2024-02-29 14:36:49"
"Gita Diana ","PO412024143649536","create order",\N,"14","145000","DOME PLATINUM GIN 700 ML (KUNING)","JAKARTA UTARA","2030000","2024-02-29 14:36:49"
"Dewi","PO412024143949651","create order",\N,"60","60000","7 DAYS MANGO MANALAGI 15 % 360 ML","Lombok","3600000","2024-02-29 14:39:49"
"Dewi","PO412024143949651","create order",\N,"40","60000","7 DAYS STRAWBERRY 15% 360 ML","Lombok","2400000","2024-02-29 14:39:49"
"Dewi","PO41202414469159","create order",\N,"12","55000","ARJUNA KENCANA 620 ML","Lombok","660000","2024-02-29 14:46:09"
"Dewi","PO41202414469159","create order",\N,"12","60000","ARJUNA KENCANA 650 ML","Lombok","720000","2024-02-29 14:46:09"
"Dewi","PO41202414469159","create order",\N,"12","60000","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Lombok","720000","2024-02-29 14:46:09"
"Asanova","PO412024152539761","create order",\N,"7","377143","DON ROCKET TEQUILA REPOSADO 700 ML","JAKARTA UTARA","2640001","2024-02-29 15:25:39"
"Ida bagus raka","PO412024174245225","create order",\N,"12","60000","ARJUNA KENCANA 650 ML 19,8%","Lombok","720000","2024-02-29 17:42:45"
"Ida bagus raka","PO412024175017467","create order",\N,"5","65000"," 7 DAYS APPLE 360 ML","Lombok","325000","2024-02-29 17:50:17"
"Ida bagus raka","PO412024175017467","create order",\N,"5","65000","7 DAYS LYCHEE 360 ML","Lombok","325000","2024-02-29 17:50:17"
"leo","PO412024205623905","create order",\N,"6","210000","GLENKENNY BLENDED MALT SCOTCH WHISKY 700 ML","Surabaya","1260000","2024-02-29 20:56:23"
"Ida bagus raka","PO412024211019314","create order","2403003","5","60000","ARJUNA KENCANA 650 ML 19,8%","Lombok","300000","2024-02-29 21:10:19"
"Ida bagus raka","PO412024211019314","create order","2403003","1","60000","ARJUNA KENCANA ANGGUR HIJAU 650 ML","Lombok","60000","2024-02-29 21:10:19"
